epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
36,optimizer,5.71,68.57,168.1,0.0,3177.6,4.5,66.1
36,val_forward,152.90,458.69,5971.9,80.0,3177.6,4.5,66.1
36,val_metrics,3.52,10.56,303.0,0.0,3177.6,4.5,66.1
37,data_to_gpu,2.26,27.08,162.9,32.0,3473.8,3.2,64.0
37,forward,148.21,1778.54,4441.1,25102.0,3473.8,3.2,64.0
37,backward,466.81,5601.75,7986.6,-25094.0,3473.8,3.2,64.0
37,optimizer,4.96,59.48,168.1,0.0,3473.8,3.2,64.0
37,val_forward,153.15,459.45,5971.9,80.0,3473.8,3.2,64.0
37,val_metrics,2.96,8.88,303.0,0.0,3473.8,3.2,64.0
38,data_to_gpu,2.36,28.27,162.0,32.0,2340.1,4.0,71.7
38,forward,148.05,1776.63,4441.1,25107.9,2340.1,4.0,71.7
38,backward,514.86,6178.36,7986.6,-25100.9,2340.1,4.0,71.7
38,optimizer,5.29,63.42,168.1,0.0,2340.1,4.0,71.7
38,val_forward,153.23,459.70,5970.9,80.0,2340.1,4.0,71.7
38,val_metrics,2.98,8.95,303.0,0.0,2340.1,4.0,71.7
39,data_to_gpu,2.20,26.38,162.9,32.0,1627.7,4.1,77.9
39,forward,148.16,1777.98,4441.1,25102.0,1627.7,4.1,77.9
39,backward,579.75,6956.94,7986.6,-25093.0,1627.7,4.1,77.9
39,optimizer,5.73,68.78,168.1,0.0,1627.7,4.1,77.9
39,val_forward,153.17,459.51,5971.9,80.0,1627.7,4.1,77.9
39,val_metrics,3.32,9.95,303.0,0.0,1627.7,4.1,77.9
40,data_to_gpu,2.29,27.52,162.9,32.0,4733.6,3.5,55.8
40,forward,148.18,1778.20,4441.1,25100.0,4733.6,3.5,55.8
40,backward,409.10,4909.24,7985.6,-25093.0,4733.6,3.5,55.8
40,optimizer,5.76,69.09,168.1,0.0,4733.6,3.5,55.8
40,val_forward,153.17,459.52,5970.9,80.0,4733.6,3.5,55.8
40,val_metrics,3.09,9.28,302.0,0.0,4733.6,3.5,55.8
41,data_to_gpu,2.20,26.35,162.9,32.0,3229.2,4.3,66.7
41,forward,148.10,1777.24,4441.1,25100.0,3229.2,4.3,66.7
41,backward,512.96,6155.58,7985.6,-25091.0,3229.2,4.3,66.7
41,optimizer,5.36,64.34,168.1,0.0,3229.2,4.3,66.7
41,val_forward,152.90,458.71,5971.9,80.0,3229.2,4.3,66.7
41,val_metrics,3.39,10.18,303.0,0.0,3229.2,4.3,66.7
42,data_to_gpu,12.24,146.89,162.9,32.0,3400.3,70.5,67.7
42,forward,167.47,2009.70,4441.1,25100.0,3400.3,70.5,67.7
42,backward,611.19,7334.29,7985.6,-25092.0,3400.3,70.5,67.7
42,optimizer,18.78,225.33,168.1,0.0,3400.3,70.5,67.7
42,val_forward,152.95,458.86,5971.9,80.0,3400.3,70.5,67.7
42,val_metrics,3.43,10.30,303.0,0.0,3400.3,70.5,67.7
43,data_to_gpu,2.25,26.98,162.9,32.0,3396.0,3.4,66.2
43,forward,148.23,1778.76,4441.1,25102.0,3396.0,3.4,66.2
43,backward,526.42,6317.06,7986.6,-25094.0,3396.0,3.4,66.2
43,optimizer,5.40,64.75,168.1,0.0,3396.0,3.4,66.2
43,val_forward,152.94,458.81,5971.9,80.0,3396.0,3.4,66.2
43,val_metrics,3.05,9.14,303.0,0.0,3396.0,3.4,66.2
44,data_to_gpu,2.21,26.56,162.9,32.0,4904.6,4.1,55.1
44,forward,148.04,1776.44,4441.1,25102.0,4904.6,4.1,55.1
44,backward,409.45,4913.36,7986.6,-25094.0,4904.6,4.1,55.1
44,optimizer,5.22,62.66,168.1,0.0,4904.6,4.1,55.1
44,val_forward,152.94,458.81,5971.9,80.0,4904.6,4.1,55.1
44,val_metrics,3.15,9.46,303.0,0.0,4904.6,4.1,55.1
45,data_to_gpu,2.30,27.56,162.0,32.0,3037.0,3.5,65.9
45,forward,147.99,1775.92,4441.1,25107.9,3037.0,3.5,65.9
45,backward,456.73,5480.74,7986.6,-25100.9,3037.0,3.5,65.9
45,optimizer,4.84,58.08,168.1,0.0,3037.0,3.5,65.9
45,val_forward,152.88,458.65,5970.9,80.0,3037.0,3.5,65.9
45,val_metrics,3.08,9.23,303.0,0.0,3037.0,3.5,65.9
46,data_to_gpu,2.25,27.01,162.9,32.0,2336.6,3.7,73.1
46,forward,148.16,1777.91,4441.1,25102.0,2336.6,3.7,73.1
46,backward,562.62,6751.39,7986.6,-25093.0,2336.6,3.7,73.1
46,optimizer,4.97,59.67,168.1,0.0,2336.6,3.7,73.1
46,val_forward,153.12,459.36,5971.9,80.0,2336.6,3.7,73.1
46,val_metrics,3.07,9.20,303.0,0.0,2336.6,3.7,73.1
47,data_to_gpu,2.24,26.85,162.9,32.0,2939.5,3.3,68.0
47,forward,148.12,1777.47,4441.1,25100.0,2939.5,3.3,68.0
47,backward,502.26,6027.14,7985.6,-25093.0,2939.5,3.3,68.0
47,optimizer,5.56,66.67,168.1,0.0,2939.5,3.3,68.0
47,val_forward,153.23,459.68,5970.9,80.0,2939.5,3.3,68.0
47,val_metrics,3.08,9.24,302.0,0.0,2939.5,3.3,68.0
48,data_to_gpu,2.31,27.77,162.9,32.0,1628.6,3.3,80.4
48,forward,147.98,1775.72,4441.1,25100.0,1628.6,3.3,80.4
48,backward,704.99,8459.92,7985.6,-25091.0,1628.6,3.3,80.4
48,optimizer,5.23,62.72,168.1,0.0,1628.6,3.3,80.4
48,val_forward,153.17,459.51,5971.9,80.0,1628.6,3.3,80.4
48,val_metrics,3.00,9.01,303.0,0.0,1628.6,3.3,80.4
49,data_to_gpu,2.27,27.25,162.9,32.0,2919.0,3.4,68.4
49,forward,148.04,1776.48,4441.1,25100.0,2919.0,3.4,68.4
49,backward,514.77,6177.21,7985.6,-25092.0,2919.0,3.4,68.4
49,optimizer,5.40,64.83,168.1,0.0,2919.0,3.4,68.4
49,val_forward,152.98,458.95,5971.9,80.0,2919.0,3.4,68.4
49,val_metrics,3.34,10.01,303.0,0.0,2919.0,3.4,68.4
50,data_to_gpu,2.25,26.97,162.9,32.0,3806.9,2.9,59.8
50,forward,148.07,1776.88,4441.1,25102.0,3806.9,2.9,59.8
50,backward,409.63,4915.55,7986.6,-25094.0,3806.9,2.9,59.8
50,optimizer,5.56,66.76,168.1,0.0,3806.9,2.9,59.8
50,val_forward,153.21,459.64,5971.9,80.0,3806.9,2.9,59.8
50,val_metrics,3.15,9.44,303.0,0.0,3806.9,2.9,59.8
51,data_to_gpu,2.12,25.48,162.9,32.0,2046.4,2.9,76.1
51,forward,147.99,1775.84,4441.1,25102.0,2046.4,2.9,76.1
51,backward,624.90,7498.85,7986.6,-25094.0,2046.4,2.9,76.1
51,optimizer,5.01,60.11,168.1,0.0,2046.4,2.9,76.1
51,val_forward,152.87,458.62,5971.9,80.0,2046.4,2.9,76.1
51,val_metrics,3.04,9.11,303.0,0.0,2046.4,2.9,76.1
52,data_to_gpu,2.46,29.52,162.0,32.0,3148.5,3.6,63.5
52,forward,148.09,1777.12,4441.1,25107.9,3148.5,3.6,63.5
52,backward,409.32,4911.85,7986.6,-25100.9,3148.5,3.6,63.5
52,optimizer,5.36,64.31,168.1,0.0,3148.5,3.6,63.5
52,val_forward,152.92,458.76,5970.9,80.0,3148.5,3.6,63.5
52,val_metrics,3.12,9.35,303.0,0.0,3148.5,3.6,63.5
53,data_to_gpu,2.36,28.26,162.9,32.0,2009.1,3.2,74.6
53,forward,148.02,1776.29,4441.1,25102.0,2009.1,3.2,74.6
53,backward,539.30,6471.57,7986.6,-25093.0,2009.1,3.2,74.6
53,optimizer,4.84,58.12,168.1,0.0,2009.1,3.2,74.6
53,val_forward,153.20,459.61,5971.9,80.0,2009.1,3.2,74.6
53,val_metrics,3.00,9.00,303.0,0.0,2009.1,3.2,74.6
54,data_to_gpu,2.29,27.47,162.9,32.0,3262.3,3.9,64.0
54,forward,148.07,1776.79,4441.1,25100.0,3262.3,3.9,64.0
54,backward,440.91,5290.97,7985.6,-25093.0,3262.3,3.9,64.0
54,optimizer,5.57,66.83,168.1,0.0,3262.3,3.9,64.0
54,val_forward,153.12,459.36,5970.9,80.0,3262.3,3.9,64.0
54,val_metrics,3.07,9.21,302.0,0.0,3262.3,3.9,64.0
55,data_to_gpu,2.32,27.86,162.9,32.0,3331.1,3.6,62.7
55,forward,148.07,1776.90,4441.1,25100.0,3331.1,3.6,62.7
55,backward,409.17,4910.03,7985.6,-25091.0,3331.1,3.6,62.7
55,optimizer,5.12,61.39,168.1,0.0,3331.1,3.6,62.7
55,val_forward,152.91,458.72,5971.9,80.0,3331.1,3.6,62.7
55,val_metrics,3.21,9.62,303.0,0.0,3331.1,3.6,62.7
56,data_to_gpu,2.35,28.19,162.9,32.0,2537.8,2.8,69.4
56,forward,148.11,1777.32,4441.1,25100.0,2537.8,2.8,69.4
56,backward,468.00,5616.02,7985.6,-25092.0,2537.8,2.8,69.4
56,optimizer,5.13,61.52,168.1,0.0,2537.8,2.8,69.4
56,val_forward,152.89,458.67,5971.9,80.0,2537.8,2.8,69.4
56,val_metrics,3.01,9.04,303.0,0.0,2537.8,2.8,69.4
57,data_to_gpu,2.21,26.51,162.9,32.0,2681.0,3.2,67.9
57,forward,148.05,1776.60,4441.1,25102.0,2681.0,3.2,67.9
57,backward,451.80,5421.54,7986.6,-25094.0,2681.0,3.2,67.9
57,optimizer,5.10,61.21,168.1,0.0,2681.0,3.2,67.9
57,val_forward,153.17,459.51,5971.9,80.0,2681.0,3.2,67.9
57,val_metrics,3.07,9.22,303.0,0.0,2681.0,3.2,67.9
58,data_to_gpu,2.23,26.76,162.9,32.0,1694.0,3.7,77.4
58,forward,148.23,1778.81,4441.1,25102.0,1694.0,3.7,77.4
58,backward,574.88,6898.60,7986.6,-25094.0,1694.0,3.7,77.4
58,optimizer,5.11,61.27,168.1,0.0,1694.0,3.7,77.4
58,val_forward,152.80,458.39,5971.9,80.0,1694.0,3.7,77.4
58,val_metrics,3.02,9.06,303.0,0.0,1694.0,3.7,77.4
59,data_to_gpu,2.15,25.79,162.0,32.0,4038.2,2.9,59.1
59,forward,148.03,1776.33,4441.1,25107.9,4038.2,2.9,59.1
59,backward,409.63,4915.59,7986.6,-25100.9,4038.2,2.9,59.1
59,optimizer,5.00,59.96,168.1,0.0,4038.2,2.9,59.1
59,val_forward,152.92,458.77,5970.9,80.0,4038.2,2.9,59.1
59,val_metrics,3.20,9.59,303.0,0.0,4038.2,2.9,59.1
60,data_to_gpu,2.20,26.35,162.9,32.0,3240.0,3.2,65.8
60,forward,148.27,1779.24,4441.1,25102.0,3240.0,3.2,65.8
60,backward,487.13,5845.53,7986.6,-25093.0,3240.0,3.2,65.8
