epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
53,data_to_gpu,9.40,225.61,138.9,16.0,787.9,7.4,87.7
53,forward,83.97,2015.22,3906.4,49616.0,787.9,7.4,87.7
53,backward,303.75,7289.93,6212.4,-49608.0,787.9,7.4,87.7
53,optimizer,3.97,95.19,152.1,0.0,787.9,7.4,87.7
53,val_forward,88.91,533.46,3038.4,64.0,787.9,7.4,87.7
53,val_metrics,2.24,13.44,204.0,0.0,787.9,7.4,87.7
54,data_to_gpu,9.22,221.36,138.9,16.0,747.1,7.2,87.9
54,forward,83.99,2015.83,3906.4,49617.0,747.1,7.2,87.9
54,backward,292.75,7026.07,6213.4,-49609.0,747.1,7.2,87.9
54,optimizer,4.05,97.10,152.1,0.0,747.1,7.2,87.9
54,val_forward,88.83,532.96,3038.4,64.0,747.1,7.2,87.9
54,val_metrics,2.23,13.37,204.0,0.0,747.1,7.2,87.9
55,data_to_gpu,8.79,211.06,138.9,16.0,3370.3,7.7,66.6
55,forward,84.01,2016.30,3906.4,49616.0,3370.3,7.7,66.6
55,backward,218.47,5243.25,6212.4,-49608.0,3370.3,7.7,66.6
55,optimizer,4.01,96.19,152.1,0.0,3370.3,7.7,66.6
55,val_forward,88.82,532.91,3038.4,64.0,3370.3,7.7,66.6
55,val_metrics,2.28,13.69,204.9,0.0,3370.3,7.7,66.6
56,data_to_gpu,9.25,222.08,138.9,16.0,783.3,7.4,87.1
56,forward,83.99,2015.65,3906.4,49616.0,783.3,7.4,87.1
56,backward,283.54,6805.04,6212.4,-49608.0,783.3,7.4,87.1
56,optimizer,4.05,97.10,152.1,0.0,783.3,7.4,87.1
56,val_forward,88.79,532.71,3038.4,64.0,783.3,7.4,87.1
56,val_metrics,2.24,13.45,204.0,0.0,783.3,7.4,87.1
57,data_to_gpu,9.18,220.32,138.9,16.0,918.3,7.2,85.2
57,forward,84.01,2016.29,3906.4,49617.0,918.3,7.2,85.2
57,backward,243.66,5847.79,6213.4,-49609.0,918.3,7.2,85.2
57,optimizer,4.19,100.55,152.1,0.0,918.3,7.2,85.2
57,val_forward,93.03,558.19,3038.4,64.0,918.3,7.2,85.2
57,val_metrics,2.27,13.63,204.0,0.0,918.3,7.2,85.2
58,data_to_gpu,9.05,217.25,138.9,16.0,860.5,8.5,86.5
58,forward,84.03,2016.73,3906.4,49616.0,860.5,8.5,86.5
58,backward,284.12,6818.89,6212.4,-49608.0,860.5,8.5,86.5
58,optimizer,4.25,101.99,152.1,0.0,860.5,8.5,86.5
58,val_forward,93.31,559.83,3038.4,64.0,860.5,8.5,86.5
58,val_metrics,2.26,13.54,204.9,0.0,860.5,8.5,86.5
59,data_to_gpu,9.15,219.57,138.9,16.0,2307.3,8.3,73.0
59,forward,84.00,2016.01,3906.4,49616.0,2307.3,8.3,73.0
59,backward,218.40,5241.62,6212.4,-49608.0,2307.3,8.3,73.0
59,optimizer,4.07,97.69,152.1,0.0,2307.3,8.3,73.0
59,val_forward,88.82,532.93,3038.4,64.0,2307.3,8.3,73.0
59,val_metrics,2.24,13.46,204.0,0.0,2307.3,8.3,73.0
60,data_to_gpu,9.44,226.61,138.9,16.0,1460.8,7.7,80.6
60,forward,83.97,2015.26,3906.4,49617.0,1460.8,7.7,80.6
60,backward,244.46,5867.09,6213.4,-49609.0,1460.8,7.7,80.6
60,optimizer,4.01,96.36,152.1,0.0,1460.8,7.7,80.6
60,val_forward,88.79,532.71,3038.4,64.0,1460.8,7.7,80.6
60,val_metrics,2.23,13.36,204.0,0.0,1460.8,7.7,80.6
61,data_to_gpu,9.01,216.14,138.9,16.0,780.7,8.2,86.5
61,forward,84.00,2016.08,3906.4,49616.0,780.7,8.2,86.5
61,backward,261.44,6274.58,6212.4,-49608.0,780.7,8.2,86.5
61,optimizer,4.23,101.48,152.1,0.0,780.7,8.2,86.5
61,val_forward,88.85,533.08,3038.4,64.0,780.7,8.2,86.5
