epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
34,optimizer,5.15,61.85,272.1,0.0,700.4,3.8,85.3
34,val_forward,152.33,456.98,5955.9,64.0,700.4,3.8,85.3
34,val_metrics,3.05,9.16,303.0,0.0,700.4,3.8,85.3
35,data_to_gpu,2.56,30.76,266.9,32.0,668.5,4.7,85.5
35,gpu_augment,61.45,737.41,338.9,64.0,668.5,4.7,85.5
35,forward,148.08,1776.93,4545.1,25100.0,668.5,4.7,85.5
35,backward,478.14,5737.73,8089.6,-25093.0,668.5,4.7,85.5
35,optimizer,5.02,60.25,272.1,0.0,668.5,4.7,85.5
35,val_forward,152.30,456.90,5954.9,64.0,668.5,4.7,85.5
35,val_metrics,2.92,8.77,302.0,0.0,668.5,4.7,85.5
36,data_to_gpu,2.27,27.22,266.9,32.0,827.6,4.4,84.1
36,gpu_augment,87.53,1050.33,338.9,48.0,827.6,4.4,84.1
36,forward,148.11,1777.30,4545.1,25100.0,827.6,4.4,84.1
36,backward,462.34,5548.07,8089.6,-25091.0,827.6,4.4,84.1
36,optimizer,5.29,63.53,272.1,0.0,827.6,4.4,84.1
36,val_forward,152.51,457.53,5955.9,64.0,827.6,4.4,84.1
36,val_metrics,3.15,9.46,303.0,0.0,827.6,4.4,84.1
37,data_to_gpu,2.73,32.71,274.9,32.0,706.1,4.3,85.4
37,gpu_augment,89.68,1076.12,330.9,64.0,706.1,4.3,85.4
37,forward,148.12,1777.42,4552.1,25100.0,706.1,4.3,85.4
37,backward,472.65,5671.78,8097.6,-25093.0,706.1,4.3,85.4
37,optimizer,5.10,61.21,280.1,0.0,706.1,4.3,85.4
37,val_forward,152.10,456.29,5954.9,64.0,706.1,4.3,85.4
37,val_metrics,3.26,9.77,302.0,0.0,706.1,4.3,85.4
38,data_to_gpu,2.04,24.50,266.9,32.0,688.5,3.9,85.5
38,gpu_augment,61.89,742.67,330.9,64.0,688.5,3.9,85.5
38,forward,148.22,1778.65,4545.1,25100.0,688.5,3.9,85.5
38,backward,485.14,5821.71,8089.6,-25091.0,688.5,3.9,85.5
38,optimizer,5.30,63.63,272.1,0.0,688.5,3.9,85.5
38,val_forward,152.30,456.89,5955.9,64.0,688.5,3.9,85.5
38,val_metrics,3.16,9.49,303.0,0.0,688.5,3.9,85.5
39,data_to_gpu,2.36,28.33,266.9,32.0,681.6,4.2,85.4
39,gpu_augment,103.34,1240.13,338.9,48.0,681.6,4.2,85.4
39,forward,148.12,1777.44,4545.1,25100.0,681.6,4.2,85.4
39,backward,446.00,5351.94,8089.6,-25092.0,681.6,4.2,85.4
39,optimizer,5.31,63.70,272.1,0.0,681.6,4.2,85.4
39,val_forward,152.13,456.38,5955.9,64.0,681.6,4.2,85.4
39,val_metrics,3.05,9.15,303.0,0.0,681.6,4.2,85.4
40,data_to_gpu,2.24,26.83,274.9,32.0,668.9,5.3,81.1
40,gpu_augment,79.06,948.78,338.9,80.0,668.9,5.3,81.1
40,forward,148.13,1777.53,4553.1,25100.0,668.9,5.3,81.1
40,backward,473.62,5683.38,8097.6,-25092.0,668.9,5.3,81.1
40,optimizer,5.26,63.13,280.1,0.0,668.9,5.3,81.1
40,val_forward,152.29,456.87,5955.9,64.0,668.9,5.3,81.1
40,val_metrics,3.30,9.89,303.0,0.0,668.9,5.3,81.1
41,data_to_gpu,2.44,29.24,266.9,32.0,678.2,4.3,85.3
41,gpu_augment,63.03,756.35,330.9,48.0,678.2,4.3,85.3
41,forward,148.10,1777.18,4545.1,25100.0,678.2,4.3,85.3
41,backward,477.63,5731.54,8089.6,-25092.0,678.2,4.3,85.3
41,optimizer,5.15,61.83,272.1,0.0,678.2,4.3,85.3
41,val_forward,152.13,456.38,5955.9,64.0,678.2,4.3,85.3
41,val_metrics,3.03,9.08,303.0,0.0,678.2,4.3,85.3
42,data_to_gpu,2.47,29.63,266.9,32.0,692.0,3.9,85.5
42,gpu_augment,59.25,711.04,338.9,72.0,692.0,3.9,85.5
42,forward,148.05,1776.63,4545.1,25100.0,692.0,3.9,85.5
42,backward,504.36,6052.36,8089.6,-25092.0,692.0,3.9,85.5
42,optimizer,5.14,61.66,272.1,0.0,692.0,3.9,85.5
42,val_forward,152.29,456.88,5955.9,64.0,692.0,3.9,85.5
42,val_metrics,2.93,8.78,303.0,0.0,692.0,3.9,85.5
43,data_to_gpu,2.40,28.77,266.9,32.0,698.6,4.0,85.7
43,gpu_augment,91.47,1097.59,338.9,72.0,698.6,4.0,85.7
43,forward,148.09,1777.12,4545.1,25100.0,698.6,4.0,85.7
43,backward,465.08,5580.91,8089.6,-25093.0,698.6,4.0,85.7
43,optimizer,5.17,62.00,272.1,0.0,698.6,4.0,85.7
43,val_forward,152.27,456.81,5954.9,64.0,698.6,4.0,85.7
43,val_metrics,2.96,8.87,302.0,0.0,698.6,4.0,85.7
44,data_to_gpu,2.41,28.87,274.9,32.0,671.1,4.3,85.6
44,gpu_augment,74.31,891.73,330.9,64.0,671.1,4.3,85.6
44,forward,148.07,1776.85,4553.1,25100.0,671.1,4.3,85.6
44,backward,478.50,5741.98,8097.6,-25091.0,671.1,4.3,85.6
44,optimizer,5.15,61.83,280.1,0.0,671.1,4.3,85.6
44,val_forward,152.28,456.83,5955.9,64.0,671.1,4.3,85.6
44,val_metrics,2.95,8.85,303.0,0.0,671.1,4.3,85.6
45,data_to_gpu,2.65,31.79,266.9,32.0,681.2,4.2,85.6
45,gpu_augment,63.19,758.23,338.9,72.0,681.2,4.2,85.6
45,forward,148.04,1776.50,4545.1,25100.0,681.2,4.2,85.6
45,backward,466.54,5598.42,8089.6,-25093.0,681.2,4.2,85.6
45,optimizer,4.81,57.77,272.1,0.0,681.2,4.2,85.6
45,val_forward,152.27,456.82,5954.9,64.0,681.2,4.2,85.6
45,val_metrics,2.97,8.92,302.0,0.0,681.2,4.2,85.6
46,data_to_gpu,2.70,32.35,266.0,32.0,690.8,4.6,85.7
46,gpu_augment,94.82,1137.81,330.9,56.0,690.8,4.6,85.7
46,forward,148.18,1778.18,4544.1,25100.0,690.8,4.6,85.7
46,backward,474.78,5697.42,8089.6,-25092.0,690.8,4.6,85.7
46,optimizer,4.86,58.33,272.1,0.0,690.8,4.6,85.7
46,val_forward,152.06,456.17,5954.9,64.0,690.8,4.6,85.7
46,val_metrics,2.97,8.91,302.0,0.0,690.8,4.6,85.7
47,data_to_gpu,2.38,28.54,266.9,32.0,677.5,3.4,85.1
47,gpu_augment,86.20,1034.41,338.9,40.0,677.5,3.4,85.1
47,forward,148.13,1777.59,4545.1,25100.0,677.5,3.4,85.1
47,backward,468.05,5616.56,8089.6,-25091.0,677.5,3.4,85.1
47,optimizer,5.22,62.69,272.1,0.0,677.5,3.4,85.1
47,val_forward,152.51,457.54,5955.9,64.0,677.5,3.4,85.1
47,val_metrics,3.05,9.14,303.0,0.0,677.5,3.4,85.1
48,data_to_gpu,2.24,26.87,266.9,32.0,690.6,3.3,85.2
48,gpu_augment,105.78,1269.32,338.9,56.0,690.6,3.3,85.2
48,forward,148.11,1777.29,4545.1,25100.0,690.6,3.3,85.2
48,backward,445.95,5351.41,8089.6,-25092.0,690.6,3.3,85.2
48,optimizer,5.46,65.58,272.1,0.0,690.6,3.3,85.2
48,val_forward,152.57,457.70,5955.9,64.0,690.6,3.3,85.2
48,val_metrics,3.34,10.01,303.0,0.0,690.6,3.3,85.2
49,data_to_gpu,2.37,28.38,266.9,32.0,690.4,4.3,84.8
49,gpu_augment,78.04,936.43,330.9,72.0,690.4,4.3,84.8
49,forward,148.08,1776.93,4545.1,25100.0,690.4,4.3,84.8
49,backward,448.41,5380.95,8089.6,-25092.0,690.4,4.3,84.8
49,optimizer,5.26,63.14,272.1,0.0,690.4,4.3,84.8
49,val_forward,152.34,457.03,5955.9,64.0,690.4,4.3,84.8
49,val_metrics,3.01,9.02,303.0,0.0,690.4,4.3,84.8
50,data_to_gpu,2.63,31.60,274.9,32.0,675.0,4.1,85.1
50,gpu_augment,65.63,787.61,330.9,64.0,675.0,4.1,85.1
50,forward,148.09,1777.09,4552.1,25100.0,675.0,4.1,85.1
50,backward,465.06,5580.78,8097.6,-25092.0,675.0,4.1,85.1
50,optimizer,5.27,63.22,280.1,0.0,675.0,4.1,85.1
50,val_forward,152.37,457.10,5955.9,64.0,675.0,4.1,85.1
50,val_metrics,3.00,9.00,303.0,0.0,675.0,4.1,85.1
51,data_to_gpu,2.73,32.70,266.9,32.0,672.7,4.7,84.9
51,gpu_augment,57.43,689.21,330.9,64.0,672.7,4.7,84.9
51,forward,148.08,1776.95,4545.1,25100.0,672.7,4.7,84.9
51,backward,461.68,5540.15,8089.6,-25092.0,672.7,4.7,84.9
51,optimizer,4.81,57.76,272.1,0.0,672.7,4.7,84.9
51,val_forward,152.03,456.10,5955.9,64.0,672.7,4.7,84.9
51,val_metrics,3.08,9.25,303.0,0.0,672.7,4.7,84.9
52,data_to_gpu,2.80,33.58,274.9,32.0,671.0,5.1,85.0
52,gpu_augment,84.72,1016.63,330.9,64.0,671.0,5.1,85.0
52,forward,148.09,1777.12,4553.1,25100.0,671.0,5.1,85.0
52,backward,444.78,5337.34,8097.6,-25092.0,671.0,5.1,85.0
52,optimizer,4.89,58.72,280.1,0.0,671.0,5.1,85.0
52,val_forward,152.36,457.09,5955.9,64.0,671.0,5.1,85.0
52,val_metrics,2.95,8.84,303.0,0.0,671.0,5.1,85.0
53,data_to_gpu,2.77,33.21,266.9,32.0,677.8,4.1,85.7
53,gpu_augment,74.92,898.98,338.9,56.0,677.8,4.1,85.7
53,forward,148.05,1776.60,4545.1,25100.0,677.8,4.1,85.7
